Branch_ID,City_Type,Staff_Count,Branch_Area_sqft,Marketing_Spend,ATM_Count,Population_Density,Competitor_Branches,Average_Income,Monthly_Revenue
BR_1775,Suburban,19,1747,124913,3,25950,5,111245,254531
BR_1776,Urban,47,5189,269408,8,5274,3,169190,737466
BR_1777,Suburban,48,1971,27131,8,5273,5,54888,556118
BR_1778,Urban,50,971,234304,5,24627,5,119827,700726
BR_1779,Urban,8,5426,155171,7,21853,11,72460,184658
BR_1780,Rural,37,1943,50580,11,24316,9,136873,410606
BR_1781,Urban,28,2659,134163,9,17151,2,184361,524566
BR_1782,Rural,40,2988,114200,3,12155,7,66594,489239
BR_1783,Urban,55,3293,101118,9,28741,4,52588,794121
BR_1784,Suburban,45,4377,46469,7,24948,10,80013,573337
BR_1785,Suburban,14,988,44236,14,7362,9,191180,75533
BR_1786,Rural,40,4876,189020,2,6636,10,192656,522812
BR_1787,Suburban,24,957,103299,1,7346,3,83172,296453
BR_1788,Suburban,45,3517,189252,5,28451,1,191121,752185
BR_1789,Urban,49,2770,155724,4,19620,9,81615,656135
BR_1790,Suburban,48,1045,92370,7,12938,0,96358,655324
BR_1791,Urban,15,3703,147845,14,6208,6,50112,168937
BR_1792,Suburban,16,3595,204348,0,6468,9,116514,249946
BR_1793,Suburban,22,4624,231300,10,4346,10,41037,309910
BR_1794,Suburban,34,3177,135052,11,15984,2,33996,486466
BR_1795,Urban,48,1649,153727,9,3042,2,48066,648603
BR_1796,Urban,52,2610,125737,2,15063,2,115963,711936
BR_1797,Suburban,41,5990,198742,6,23150,9,150105,567176
BR_1798,Urban,24,4786,156344,12,22490,11,65865,322255
BR_1799,Urban,29,2926,116428,9,10199,2,151023,503639
BR_1800,Urban,16,5064,68762,13,25704,1,164139,371893
BR_1801,Rural,25,3830,185379,11,5731,5,155555,395258
BR_1802,Suburban,29,3107,269193,3,11765,9,161413,420409
BR_1803,Urban,15,3876,169058,9,9302,2,177499,329441
BR_1804,Urban,13,3144,138336,4,23876,0,51440,307602
BR_1805,Urban,54,1419,162675,7,18844,9,106163,641479
BR_1806,Suburban,29,3702,110728,0,18294,8,113738,390110
BR_1807,Suburban,39,3207,169874,0,29882,5,104877,491551
BR_1808,Urban,56,5252,167483,11,4302,5,44314,814540
BR_1809,Urban,36,3804,80399,6,21017,9,199659,453564
BR_1810,Urban,53,4714,246274,14,11543,8,115365,759017
BR_1811,Suburban,18,3286,80692,12,2361,1,159592,314170
BR_1812,Suburban,5,4202,163842,11,7493,9,188208,84603
BR_1813,Urban,21,4396,93513,8,25530,8,175063,274777
BR_1814,Urban,29,2477,221157,3,19171,11,30110,357533
BR_1815,Urban,12,4839,237253,7,18592,2,197296,352186
BR_1816,Rural,9,2104,264405,9,10458,2,125011,292819
BR_1817,Urban,9,4893,175579,14,7092,2,109213,253096
BR_1818,Suburban,45,2763,79596,6,18937,0,60252,708399
BR_1819,Suburban,39,4107,90509,13,10025,9,76887,514177
BR_1820,Urban,23,2161,28436,1,15817,6,188655,242930
BR_1821,Urban,27,5094,30086,13,11779,9,101251,289218
BR_1822,Urban,13,2587,277144,4,6516,6,110375,278036
BR_1823,Suburban,58,1873,246562,8,8451,1,140625,845167
BR_1824,Suburban,34,1965,21745,12,16530,5,58645,447355
BR_1825,Suburban,54,4399,294841,12,11310,3,68664,839084
BR_1826,Suburban,20,3517,23879,8,3513,10,99274,150651
BR_1827,Urban,37,3953,236769,2,28502,6,191302,585653
BR_1828,Rural,6,4926,169571,10,25809,6,151083,229268
BR_1829,Suburban,18,3855,239249,11,15336,3,62261,285069
BR_1830,Urban,50,1459,186107,2,23735,2,122432,726404
BR_1831,Rural,5,5442,224381,1,13595,6,49365,238117
BR_1832,Suburban,30,3382,252700,6,8749,8,135127,463389
BR_1833,Suburban,29,1929,221195,5,29637,3,73817,491383
BR_1834,Suburban,20,3074,184196,14,9005,5,178403,302990
BR_1835,Rural,19,5266,166859,4,26796,6,180877,365640
BR_1836,Suburban,30,2268,91035,6,20728,9,185446,285556
BR_1837,Urban,51,2902,23841,3,25538,2,173883,743224
BR_1838,Urban,48,4066,45402,4,20355,4,129591,695740
BR_1839,Rural,20,3271,271093,8,6438,11,174155,247945
BR_1840,Urban,18,1951,217273,14,14880,0,71610,387004
BR_1841,Urban,33,892,117807,10,23708,5,168233,444932
BR_1842,Urban,28,3366,194060,8,14256,4,170475,405560
BR_1843,Urban,51,2081,227382,3,12176,6,141833,753289
BR_1844,Suburban,59,3700,164932,5,27467,8,97494,745851
BR_1845,Rural,19,3599,110439,1,18359,10,50805,149360
BR_1846,Urban,23,3977,289189,2,16412,3,119506,472350
BR_1847,Urban,12,5311,76435,8,24053,8,35468,233085
BR_1848,Urban,38,3404,118453,5,16287,5,36135,516192
BR_1849,Rural,6,4681,52261,7,23545,4,152056,191034
BR_1850,Suburban,31,3213,265749,14,19589,1,88135,528336
BR_1851,Urban,14,2344,22853,10,15044,0,89699,188880
BR_1852,Rural,39,4330,95664,4,27794,7,176227,585435
BR_1853,Rural,27,3446,130884,1,20239,11,91036,333529
BR_1854,Rural,53,5584,68022,6,20383,11,154729,650123
BR_1855,Rural,12,2858,293584,5,4435,5,46990,319666
BR_1856,Urban,32,5314,126911,10,13166,6,178063,479218
BR_1857,Suburban,27,1945,105694,14,25164,5,44134,396065
BR_1858,Urban,8,1710,216692,1,5098,9,75464,48057
BR_1859,Rural,18,4106,215333,5,5386,6,109073,223834
BR_1860,Suburban,57,2366,279004,12,7440,8,193576,756540
BR_1861,Suburban,46,3195,225870,7,14735,4,156680,696409
BR_1862,Suburban,33,3805,136189,12,12008,0,174119,633387
BR_1863,Urban,5,5307,114203,0,8436,0,159366,200317
BR_1864,Suburban,8,5048,206793,3,20161,8,141685,137721
BR_1865,Rural,36,891,119039,0,9403,4,117541,425482
BR_1866,Rural,37,4792,284982,1,25242,10,105709,573563
BR_1867,Urban,53,1130,186402,0,12696,1,178478,645951
BR_1868,Urban,30,1754,122210,5,4939,2,110105,427220
BR_1869,Urban,21,4580,250648,10,19222,0,190371,464569
BR_1870,Suburban,43,3401,120166,5,29277,5,72043,596029
BR_1871,Rural,27,3777,242947,0,24109,11,185822,339531
BR_1872,Urban,36,5089,50384,3,23143,5,193056,580982
BR_1873,Suburban,56,1329,58977,13,23244,2,81536,666955
BR_1874,Rural,19,3692,43652,13,5138,2,28706,351217
BR_1875,Suburban,17,2066,214367,13,18559,6,167338,287870
BR_1876,Suburban,6,2273,30270,3,22989,0,111422,154775
BR_1877,Suburban,23,5534,102804,7,5162,4,148555,459718
BR_1878,Suburban,28,2397,212702,5,4752,2,100382,371981
BR_1879,Urban,49,3325,56417,1,27765,4,103255,712475
BR_1880,Suburban,28,5593,147390,4,14889,10,111924,355715
BR_1881,Suburban,15,4561,76042,3,2837,3,70116,261576
BR_1882,Rural,26,3542,199913,9,14043,5,110464,429046
BR_1883,Suburban,19,5435,171389,3,17797,11,94354,327411
BR_1884,Suburban,14,5225,187506,11,16386,8,33087,230599
BR_1885,Urban,45,1269,197197,7,26229,1,146770,687906
BR_1886,Urban,31,4630,232056,4,4733,9,126747,423516
BR_1887,Urban,13,1333,225174,2,14002,7,112629,149968
BR_1888,Urban,56,5362,249052,9,16601,1,91583,837337
BR_1889,Suburban,32,4855,101141,11,26072,3,68413,519693
BR_1890,Rural,5,4479,20557,14,7206,8,109580,18775
BR_1891,Urban,21,4887,66652,3,4653,3,106530,310588
BR_1892,Urban,35,1561,136048,0,24524,6,182910,433948
BR_1893,Rural,48,5901,80941,5,25603,10,155393,630749
BR_1894,Urban,14,1690,177182,10,29826,4,64034,235062
BR_1895,Suburban,41,3155,181446,12,21733,1,115875,654755
BR_1896,Suburban,33,2755,62591,14,5310,7,166631,457150
BR_1897,Suburban,22,3771,271608,9,6680,10,159480,286528
BR_1898,Urban,51,5849,170193,3,20770,9,48878,678206
BR_1899,Urban,42,2472,287637,5,7191,9,174140,504820
BR_1900,Suburban,43,3636,279830,1,18757,1,183381,606507
BR_1901,Suburban,53,5727,122181,4,6675,2,188463,776560
BR_1902,Urban,10,5739,87818,10,14804,9,116025,252672
BR_1903,Suburban,44,4444,239778,8,18210,6,118243,663135
BR_1904,Urban,16,3097,283575,7,3261,4,113647,297394
BR_1905,Suburban,57,4861,120079,2,9633,9,107462,748027
BR_1906,Urban,18,3966,275270,0,10312,10,191043,259769
BR_1907,Rural,48,2119,237199,9,7532,2,109855,742831
BR_1908,Urban,59,983,183555,2,24226,11,148300,663158
BR_1909,Urban,14,2083,264015,7,22229,1,150250,386773
BR_1910,Urban,58,3646,275280,10,4884,10,97812,751328
BR_1911,Urban,24,3033,253761,2,12809,5,79851,418033
BR_1912,Rural,19,4888,173807,4,22522,9,74698,303722
BR_1913,Rural,35,2232,35203,1,7623,0,46345,538323
BR_1914,Urban,11,3940,286118,14,13460,7,195424,313695
BR_1915,Urban,45,2596,255281,0,12234,4,82797,674071
BR_1916,Suburban,14,5522,274171,10,20503,4,76843,365513
BR_1917,Rural,14,2855,105222,9,26100,1,34949,339345
BR_1918,Suburban,52,4136,275848,14,18874,6,62542,743419
BR_1919,Urban,43,1582,32636,13,16137,4,188899,587856
BR_1920,Urban,32,2307,140973,4,5045,7,116529,373283
BR_1921,Suburban,34,5670,24966,4,2382,4,150040,499156
BR_1922,Urban,41,5902,262823,5,19188,8,155268,675107
BR_1923,Suburban,59,4654,99698,1,7585,4,108258,728868
BR_1924,Urban,7,1476,61482,8,11369,2,115578,142066
BR_1925,Suburban,54,2630,260275,1,4217,1,163073,802541
BR_1926,Urban,47,4890,22998,1,11487,4,32948,632926
BR_1927,Suburban,19,5106,142659,11,27493,9,122410,298850
BR_1928,Urban,25,2160,81265,14,25661,9,109391,252131
BR_1929,Suburban,56,5385,86445,4,14718,4,181367,760486
BR_1930,Urban,41,3486,185720,8,24978,5,181883,590028
BR_1931,Suburban,16,990,158599,3,25170,1,66522,255180
BR_1932,Suburban,8,1642,154144,5,17115,4,198014,177081
BR_1933,Suburban,51,1134,49652,1,24550,0,85310,665782
BR_1934,Suburban,13,1910,24476,13,20798,2,185297,245452
BR_1935,Suburban,43,1378,115768,12,2650,2,136350,527085
BR_1936,Rural,46,861,178554,3,10169,2,131405,569740
BR_1937,Urban,32,1186,253865,14,23299,2,75882,498686
BR_1938,Rural,27,1969,213585,11,28862,7,176795,339972
BR_1939,Urban,49,3000,237483,8,18312,0,98415,768107
BR_1940,Urban,44,5514,298363,14,12943,5,100085,683136
BR_1941,Urban,48,2483,288999,1,5198,5,144913,621576
BR_1942,Urban,26,1286,195657,0,19325,0,155985,391685
BR_1943,Suburban,28,4532,152156,3,10732,0,190802,565602
BR_1944,Suburban,55,1340,118856,14,29256,2,40136,777024
BR_1945,Suburban,30,2860,173016,3,7805,7,130550,346349
BR_1946,Suburban,34,5046,81282,0,22111,5,67148,489050
BR_1947,Urban,37,5969,107393,3,20913,3,96501,676631
BR_1948,Urban,20,2038,202469,14,3202,4,136672,305449
BR_1949,Urban,26,1790,149822,2,23348,9,68967,295480
BR_1950,Urban,53,5267,38070,12,19034,2,194147,783846
BR_1951,Urban,54,3099,206059,1,5006,10,44507,665648
BR_1952,Urban,47,4707,266453,12,21288,10,126447,656434
BR_1953,Suburban,22,5088,76690,9,10505,5,126104,326693
BR_1954,Suburban,11,1880,241083,14,22498,5,188153,142586
BR_1955,Rural,54,997,81134,3,11375,5,141890,642582
BR_1956,Rural,30,2994,43178,7,15105,8,113122,278643
BR_1957,Suburban,12,2398,198874,6,18505,9,158414,146757
BR_1958,Urban,10,2400,261535,8,8603,10,151273,108230
BR_1959,Suburban,34,4492,82778,7,26744,7,69360,455388
BR_1960,Suburban,43,4665,208791,0,5682,5,35167,656200
BR_1961,Urban,27,1483,131466,11,15460,1,87853,406745
BR_1962,Urban,36,3883,138292,1,23108,3,73303,586072
BR_1963,Rural,26,4789,256424,11,22505,5,137988,408358
BR_1964,Urban,46,1132,66475,1,15559,8,91991,537169
BR_1965,Suburban,47,2571,180749,11,8864,10,182365,591631
BR_1966,Suburban,49,5000,30272,7,25778,1,158611,745260
BR_1967,Urban,13,3521,128644,11,16234,5,126922,315834
BR_1968,Urban,35,1606,226308,3,13889,9,115986,452198
BR_1969,Urban,11,1864,168369,8,3729,10,151550,91757
BR_1970,Urban,13,1688,203004,1,13747,9,174661,212150
BR_1971,Urban,17,3723,257957,13,24336,9,168791,292229
BR_1972,Rural,7,1120,48831,3,23513,6,28591,37422
BR_1973,Urban,39,4757,270747,12,19502,7,177170,638384
BR_1974,Suburban,37,3182,143950,12,4168,8,95250,520720
BR_1975,Urban,25,4031,196885,14,14413,4,152410,369935
BR_1976,Rural,35,3111,40121,14,16884,8,117955,398612
BR_1977,Urban,56,4401,168250,0,14973,8,185675,722999
BR_1978,Urban,38,2300,87258,2,9668,10,29667,357525
BR_1979,Rural,36,2368,230493,5,15260,6,98993,493476
BR_1980,Rural,39,4081,80563,8,13308,1,98829,571886
BR_1981,Urban,19,2319,201122,10,29005,7,49238,311713
BR_1982,Rural,36,2718,85638,0,28583,11,150636,427556
BR_1983,Urban,10,4889,278140,14,19434,4,182182,314279
BR_1984,Urban,49,2665,259015,4,10896,10,125573,620065
BR_1985,Urban,25,2205,196246,11,8640,7,150842,391960
BR_1986,Urban,37,3523,96788,1,21283,1,109403,663477
BR_1987,Suburban,36,804,289341,6,21591,6,36184,520103
BR_1988,Urban,56,1968,164749,3,27282,4,111349,739538
BR_1989,Urban,23,3198,286714,4,15919,3,50482,446360
BR_1990,Suburban,37,3430,92242,7,9674,9,198636,442780
BR_1991,Suburban,32,1147,249810,1,22216,5,40660,485735
BR_1992,Urban,35,5020,67907,2,20392,4,49479,504456
BR_1993,Suburban,25,2613,291593,10,6721,5,62230,432282
BR_1994,Urban,58,4142,66371,4,28173,8,28340,748321
BR_1995,Suburban,38,3374,44887,9,3066,0,130251,557273
BR_1996,Suburban,19,4625,33859,3,12138,10,56829,221884
BR_1997,Rural,18,5393,204307,4,29375,0,163111,520306
BR_1998,Urban,23,852,284656,2,26671,5,163227,471354
BR_1999,Urban,47,948,250639,12,28650,1,150045,708126
BR_2000,Urban,19,1302,140639,11,3918,7,151086,181390
BR_2001,Urban,10,1669,186587,8,11457,6,195510,153750
BR_2002,Urban,56,4321,227582,7,12726,5,128213,816124
BR_2003,Rural,13,5114,194847,13,16282,3,98933,337931
BR_2004,Urban,41,4671,294371,5,26815,8,139753,638815
BR_2005,Urban,24,2100,259891,14,19711,6,168309,363951
BR_2006,Suburban,38,3299,130848,13,24594,6,125355,585087
BR_2007,Urban,42,4833,140921,0,9448,4,156074,617527
BR_2008,Suburban,30,4089,169385,3,25743,0,147114,592316
BR_2009,Urban,22,5633,265398,6,3142,1,90860,427015
BR_2010,Urban,32,4653,242832,9,21607,7,194974,490071
BR_2011,Urban,59,3251,87949,4,22232,10,46275,715125
BR_2012,Urban,55,5185,126330,3,3415,4,76734,777712
BR_2013,Rural,13,1138,123722,8,8374,1,88261,273988
BR_2014,Urban,36,3624,173481,7,28974,11,188133,472546
BR_2015,Suburban,57,2493,49854,14,2760,4,150526,760897
BR_2016,Urban,10,1786,116742,2,5642,7,191962,128447
BR_2017,Urban,18,5854,139625,13,19936,3,114896,363459
BR_2018,Rural,32,4290,49655,5,19246,2,44498,499800
BR_2019,Urban,28,3533,250305,11,11347,4,102003,463755
BR_2020,Suburban,17,4567,141232,13,26932,6,169441,369102
BR_2021,Rural,47,4876,207796,13,28247,1,85071,776102
BR_2022,Suburban,16,2806,297599,11,25593,0,38997,399239
BR_2023,Rural,55,3907,238818,3,3328,10,68518,680285
BR_2024,Urban,23,5268,152046,6,19413,4,134885,434925
BR_2025,Urban,25,4130,294823,0,20760,6,155480,473668
BR_2026,Urban,31,3841,212863,0,21625,7,49686,498014
BR_2027,Suburban,23,1330,47429,13,28567,10,110736,206169
BR_2028,Rural,28,1723,90207,14,14063,7,100691,246682
BR_2029,Urban,30,4918,50365,11,28961,9,38074,420051
BR_2030,Suburban,49,1040,262975,11,5140,8,43091,597817
BR_2031,Urban,32,5900,126657,5,19265,10,31715,460836
BR_2032,Suburban,50,2696,27784,9,10730,10,63821,543467
BR_2033,Urban,22,4124,150229,10,28433,11,45199,309542
BR_2034,Rural,48,1613,252273,12,16057,0,159111,648077
BR_2035,Suburban,40,5550,271428,12,5557,6,30861,637922
BR_2036,Urban,46,1582,140913,13,15211,9,77008,488928
BR_2037,Urban,33,4855,163363,6,25447,7,82668,555110
BR_2038,Urban,21,807,277946,12,16386,5,195176,323968
BR_2039,Urban,8,4573,219813,8,20580,9,192202,154161
BR_2040,Urban,48,5470,253420,14,20334,11,147494,619664
BR_2041,Rural,49,3939,115830,6,11802,3,192330,665470
BR_2042,Suburban,33,4589,92920,8,24321,6,55691,464030
BR_2043,Suburban,8,5807,233869,9,5163,2,48815,302376
BR_2044,Urban,14,4851,182806,13,6463,1,116674,300212
BR_2045,Rural,29,1317,239999,8,6007,5,108464,408613
BR_2046,Suburban,35,3990,101451,13,6675,1,112771,590386
BR_2047,Urban,7,3902,256889,13,16058,5,181173,264685
BR_2048,Suburban,51,5378,119978,7,18233,9,111553,665425
BR_2049,Suburban,6,3516,62568,6,6751,2,152602,160806
BR_2050,Urban,29,1378,268586,11,8219,1,181488,447314
BR_2051,Urban,53,5282,176865,2,17445,7,109185,702862
BR_2052,Urban,10,5307,200537,10,10418,3,136184,271955
BR_2053,Urban,30,2665,241913,13,25914,11,66026,312957
BR_2054,Rural,12,2176,212455,2,9735,3,181408,163343
BR_2055,Rural,39,3738,36767,10,10783,6,145975,512592
BR_2056,Suburban,31,1705,104244,4,20459,7,30260,386918
BR_2057,Urban,29,5858,46440,6,16456,11,169729,419176
BR_2058,Urban,22,1764,237838,12,26156,8,148344,367984
BR_2059,Suburban,58,2776,246262,11,15140,9,127495,746584
BR_2060,Suburban,5,5932,75919,9,12863,7,185151,111443
BR_2061,Urban,52,5559,167683,6,17225,3,177355,764642
BR_2062,Suburban,43,5720,214555,0,27944,1,26467,719403
BR_2063,Rural,7,2687,118995,7,20406,9,162173,98505
BR_2064,Urban,59,3247,179353,0,4078,4,158832,768021
BR_2065,Urban,8,1791,167525,12,14142,6,129725,74421
BR_2066,Suburban,45,4356,39507,13,14073,1,168720,685674
BR_2067,Urban,41,4759,230468,10,25778,3,59161,719713
BR_2068,Urban,55,4404,237716,3,25397,5,135803,786530
BR_2069,Urban,19,1883,295337,1,5321,7,112298,280044
BR_2070,Urban,12,1234,258143,4,14337,9,43083,210170
BR_2071,Suburban,42,820,232521,5,17061,5,173576,593805
BR_2072,Suburban,54,3722,181764,3,8011,5,194169,704780
BR_2073,Urban,23,2725,53512,13,20820,5,75723,381247
BR_2074,Rural,51,2272,161791,11,9087,3,137660,722791
BR_2075,Rural,30,1899,206499,12,11996,2,167768,532748
BR_2076,Rural,43,3437,32402,3,21743,0,130071,638669
BR_2077,Urban,14,1189,139764,6,3730,1,112258,203060
BR_2078,Urban,42,4213,160288,10,16077,1,120735,672964
BR_2079,Rural,18,3415,265739,3,22046,9,87071,236017
BR_2080,Suburban,53,2154,51050,1,23494,6,119968,686078
BR_2081,Urban,45,5321,115808,3,8618,10,79094,554369
BR_2082,Urban,23,5925,70093,6,8899,5,67415,402619
BR_2083,Urban,34,805,25050,0,29549,7,113251,462744
BR_2084,Rural,9,990,135455,14,3029,8,52124,45193
BR_2085,Suburban,59,947,67431,3,17128,4,48403,720954
BR_2086,Urban,35,5300,263445,5,2411,10,27422,479636
BR_2087,Urban,11,5153,298904,7,3981,2,154457,335592
BR_2088,Suburban,23,4350,167545,7,27237,3,130894,429867
BR_2089,Rural,35,5719,63815,12,11539,10,169527,492607
BR_2090,Urban,56,4905,213532,8,21854,7,184259,832700
BR_2091,Suburban,43,1910,107986,4,3305,2,100068,567410
BR_2092,Rural,28,4633,45634,13,14478,1,169613,479317
BR_2093,Urban,38,5733,66573,1,29409,6,171553,563355
BR_2094,Suburban,27,5883,243784,2,23064,3,67478,602607
BR_2095,Urban,52,1424,147099,1,15246,7,63593,526830
BR_2096,Suburban,49,4925,292440,8,28429,0,97296,824725
BR_2097,Suburban,44,2975,34570,5,6595,7,198991,536395
BR_2098,Suburban,10,3949,100263,13,19199,4,66670,256395
BR_2099,Suburban,42,1878,186857,10,13697,11,45954,522656
BR_2100,Urban,45,4351,132446,11,17422,1,58341,706268
BR_2101,Rural,40,3152,213878,0,11668,0,52419,627558
BR_2102,Suburban,31,1345,54341,2,7612,5,74659,359973
BR_2103,Urban,15,1995,25597,6,4037,8,158294,163628
BR_2104,Suburban,9,2869,154868,6,11522,8,81840,106628
BR_2105,Suburban,21,4158,127127,4,23259,8,182345,312886
BR_2106,Urban,56,3238,95589,2,13998,10,91323,645413
BR_2107,Rural,11,1416,266992,12,9086,3,118901,279355
BR_2108,Rural,31,5044,151607,14,3149,5,127971,434413
BR_2109,Urban,51,4143,215984,6,24792,11,141921,562386
BR_2110,Rural,19,2611,65785,4,18390,9,50162,203951
BR_2111,Urban,50,971,273138,5,3436,5,101893,674837
BR_2112,Urban,17,4942,181941,2,5250,4,70569,318677
BR_2113,Urban,15,1425,216166,5,26047,1,142937,241917
BR_2114,Rural,49,4863,251427,6,19078,6,52277,762168
BR_2115,Suburban,30,3054,50192,13,23471,0,129375,471340
BR_2116,Urban,26,1252,220229,7,16263,5,110956,378788
BR_2117,Urban,32,2218,99941,1,29541,4,82899,446959
BR_2118,Suburban,28,1553,155475,1,21683,4,37167,313342
BR_2119,Urban,33,4172,203582,13,6843,7,70350,489802
BR_2120,Rural,13,5904,25017,5,14433,8,171662,236767
BR_2121,Rural,46,3523,190275,7,26121,6,52883,648058
BR_2122,Suburban,8,3810,207545,4,13559,9,39374,104130
BR_2123,Rural,53,3711,203195,13,6952,7,49551,778884
BR_2124,Urban,50,2025,65938,0,23431,1,119188,709467
BR_2125,Rural,22,967,209001,10,9842,1,145766,306429
BR_2126,Suburban,47,4485,105265,0,2025,11,173917,643007
BR_2127,Suburban,20,885,188444,9,22931,7,112834,233008
BR_2128,Urban,37,2477,204324,8,4153,5,31352,561950
BR_2129,Rural,33,2782,296772,3,10019,7,125475,505652
BR_2130,Urban,43,5744,163573,11,21873,8,136566,643862
BR_2131,Urban,14,2286,138165,9,10523,8,82080,224907
BR_2132,Urban,13,1241,139346,0,7161,10,33594,23614
BR_2133,Suburban,35,1070,112862,10,19028,5,33475,462709
BR_2134,Suburban,32,1143,266393,7,3852,7,154599,393081
BR_2135,Suburban,7,2006,29402,1,9723,1,113035,240299
BR_2136,Rural,58,3881,111861,11,22514,7,120983,683768
BR_2137,Urban,59,2057,202992,1,29499,2,193496,857208
BR_2138,Suburban,18,3091,282084,0,17706,0,100923,433877
BR_2139,Urban,29,2332,127089,0,12623,6,27670,355736
BR_2140,Rural,19,4222,46000,8,21968,0,84263,372241
BR_2141,Rural,6,5162,132885,12,5809,10,60316,87762
BR_2142,Suburban,28,2453,218534,0,27386,0,43710,476017
BR_2143,Suburban,18,5788,288132,5,3311,0,195886,429263
BR_2144,Urban,52,1038,225351,11,29371,3,125510,721459
BR_2145,Urban,11,1714,260456,6,20278,11,30179,158436
BR_2146,Rural,40,2238,232690,3,13198,11,50063,445965
BR_2147,Urban,54,3816,133174,4,8238,3,83009,663832
BR_2148,Urban,28,2260,249982,3,22684,9,96011,375249
BR_2149,Urban,31,3879,225471,3,9788,10,165753,423921
BR_2150,Rural,41,3058,80659,9,8977,5,97501,525399
BR_2151,Urban,42,1166,265776,14,24557,11,58566,499713
BR_2152,Urban,34,3791,115343,14,8409,9,142488,457631
BR_2153,Suburban,31,4541,203097,0,4070,11,183946,394984
BR_2154,Rural,43,885,79938,5,4656,2,192195,575748
BR_2155,Urban,19,3293,25149,13,6134,9,110849,205739
BR_2156,Urban,30,5515,58079,9,22652,5,86217,439575
BR_2157,Urban,5,931,153556,13,24394,6,49939,128255
BR_2158,Urban,8,1703,268965,9,5484,10,104854,37026
BR_2159,Urban,33,4256,171863,6,18797,0,196528,507108
BR_2160,Suburban,5,5883,220415,6,26225,5,166409,252552
BR_2161,Suburban,47,2021,177720,7,27267,9,167095,606594
BR_2162,Suburban,54,2563,150366,6,12854,0,103406,805199
BR_2163,Urban,50,3604,247557,5,16544,6,128326,663257
BR_2164,Rural,26,2026,121477,11,14309,9,130888,297469
BR_2165,Urban,15,2084,37857,14,8148,4,85916,131125
BR_2166,Rural,14,1489,213399,7,29274,9,39274,202793
BR_2167,Suburban,21,5943,263588,2,22693,3,110285,485423
BR_2168,Urban,40,5582,244458,8,7791,0,49398,738532
BR_2169,Suburban,51,5681,269098,2,19303,8,106506,788721
BR_2170,Urban,30,5235,194039,3,19290,6,55135,519033
BR_2171,Suburban,52,5307,199933,12,21594,1,137096,790791
BR_2172,Urban,25,2796,136839,9,21103,3,152843,384068
BR_2173,Urban,17,5181,219790,13,13858,3,36412,340674
BR_2174,Rural,13,1909,143307,5,17002,7,171365,72759
